canonical_ligand_id,inchikey,mapping_status,component_ids,component_names,smiles_values,component_types,pdb_ids,notes
ligand:MGE,,component_fallback,MGE,(1S)-2-(ALPHA-L-ALLOPYRANOSYLOXY)-1-[(TRIDECANOYLOXY)METHYL]ETHYL PALMITATE,,small_molecule,2AXT,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MGF,,component_fallback,MGF,TRIFLUOROMAGNESATE,,small_molecule,1OW3,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MGM,,component_fallback,MGM,2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE,,small_molecule,1N4Q; 1TNB; 1TNO; 1TNU; 1TNY; 1TNZ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MHN,,component_fallback,MHN,6-METHYLHEPTAN-1-OL,,small_molecule,1OYF,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MHZ,,component_fallback,MHZ,5'-DEOXY-5'-[(3-HYDRAZINOPROPYL)METHYLAMINO]ADENOSINE,,small_molecule,1I79,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MIN,,component_fallback,MIN,METHYL-PHE-PRO-AMINO-CYCLOHEXYLGLYCINE,,small_molecule,1TOM,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MIU,,component_fallback,MIU,N-{(1S)-1-{[4-(3-AMINOPROPYL)PIPERAZIN-1-YL]CARBONYL}-4-[(DIAMINOMETHYLENE)AMINO]BUTYL}-3-(TRIFLUOROMETHYL)BENZENESULFONAMIDE,,small_molecule,1W7G,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MJOUBOKSWBMNGQ-UHFFFAOYSA-N,MJOUBOKSWBMNGQ-UHFFFAOYSA-N,exact_inchikey,EMC,ETHYL MERCURY ION,CC[Hg+],small_molecule,1AO7,Exact ligand identity anchored to InChIKey.
ligand:MJXAKWFPOPRKKV-UHFFFAOYSA-N,MJXAKWFPOPRKKV-UHFFFAOYSA-N,exact_inchikey,CLP,FE-S CLUSTER,[S]12[Fe]3[S]4[Fe]1S5([Fe]2[S]3[Fe]45)S67[Fe]8[S]9[Fe]6[S]1[Fe]9[S]8[Fe]71,small_molecule,1FP4,Exact ligand identity anchored to InChIKey.
ligand:MKC,,component_fallback,MKC,6-BENZYL-1-ETHOXYMETHYL-5-ISOPROPYL URACIL,,small_molecule,1RT1,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MKGUGMKLWZNKQT-DWJUSYOASA-N,MKGUGMKLWZNKQT-DWJUSYOASA-N,exact_inchikey,GR3,"3-ACETOXY-17-(1-FORMYL-5-METHYL-3-OXO-HEX-4-ENYL)-16-HYDROXY-4,10,13,14-TETRAMETHYL-2,3,4,5,6,9,10,11,12,13,14,15,16,17-TETRADECAHYDRO-1H-CYCLOPENTA[A]PHENANTHRENE-4-CARBOXYLIC ACID",CC(=CC(=O)C[C@@H](C=O)[C@@H]1[C@H](C[C@]2([C@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@H]([C@@]4(C)C(=O)O)OC(=O)C)C)C)C)O)C,small_molecule,1AWH,Exact ligand identity anchored to InChIKey.
ligand:MLA,,component_fallback,MLA,MALONIC ACID,,small_molecule,1S0Y; 1T0F,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MLI,,component_fallback,MLI,MALONATE ION,,crystallization_additive,1SC3; 1SKU; 1TUG; 2B0U,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MLT,,component_fallback,MLT,D-MALATE,,small_molecule,1NBE,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MMA,,component_fallback,MMA,methyl alpha-D-mannopyranoside,,small_molecule,1KIU; 1KUJ; 1LOB; 1WS5,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MMP,,component_fallback,MMP,N-METHYLMESOPORPHYRIN,,small_molecule,1N7M; 1NGW,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MMXZSJMASHPLLR-UHFFFAOYSA-N,MMXZSJMASHPLLR-UHFFFAOYSA-N,exact_inchikey,PQQ,PYRROLOQUINOLINE QUINONE,c1c2c([nH]c1C(=O)O)-c3c(cc(nc3C(=O)C2=O)C(=O)O)C(=O)O,small_molecule,1G72,Exact ligand identity anchored to InChIKey.
ligand:MN,,component_fallback,MN,MANGANESE (II) ION,,metal,1GLD; 1HKD; 1HQW; 1I50; 1JDB; 1JJC; 1JOJ; 1JST; 1JUI; 1JW6; 1JYC; 1JYI; 1K83; 1KEE; 1KX3; 1KX4; 1KX5; 1LEM; 1LEN; 1LES; 1LGC; 1LOA; 1LOB; 1LOC; 1LOD; 1LOE; 1LOF; 1LOG; 1M18; 1M19; 1M1A; 1M6V; 1MHP; 1N51; 1NKH; 1NVM; 1O23; 1O6K; 1O6L; 1OF2; 1OFS; 1OGT; 1OLS; 1OLX; 1OQM; 1PZY; 1QLE; 1RIN; 1RQQ; 1S32; 1S70; 1T36; 1T6B; 1TL7; 1TWC; 1TWF; 1U5B; 1V11; 1V16; 1V1M; 1V7P; 1WCI; 1X7W; 1X7X; 1X7Y; 1X7Z; 1X80; 1XMF; 1YRO; 1YST; 2AKW; 2ALY; 2B5J; 2B7Y; 2BAN; 2BCD; 2BDX; 2BE2; 2BEU; 2BEV; 2BEW; 2BFB; 2BFC; 2BFD; 2BFE; 2BFF; 2CV5,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MNA,,component_fallback,MNA,2-O-methyl-5-N-acetyl-alpha-D-neuraminic acid,,small_molecule,1HGE; 1HGH,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MO,,component_fallback,MO,MOLYBDENUM ATOM,,metal,1R27,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MOCIXHUQBOUBAK-HNNXBMFYSA-N,MOCIXHUQBOUBAK-HNNXBMFYSA-N,exact_inchikey,ALZ,2-[N'-(4-AMINO-BUTYL)-HYDRAZINOCARBONYL]-PYRROLIDINE-1-CARBOXYLIC ACID BENZYL ESTER,c1ccc(cc1)COC(=O)N2CCC[C@H]2C(=O)NNCCCCN,small_molecule,1AFE,Exact ligand identity anchored to InChIKey.
ligand:MOH,,component_fallback,MOH,METHANOL,,small_molecule,1POP; 1SKG; 1TG1,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MOI,,component_fallback,MOI,"(7R,7AS,12BS)-3-METHYL-2,3,4,4A,7,7A-HEXAHYDRO-1H-4,12-METHANO[1]BENZOFURO[3,2-E]ISOQUINOLINE-7,9-DIOL",,small_molecule,1Q0Y,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MOO,,component_fallback,MOO,MOLYBDATE ION,,small_molecule,1H9S,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MOS,,component_fallback,MOS,DIOXOTHIOMOLYBDENUM(VI) ION,,small_molecule,1JRO; 1JRP,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MPD,,component_fallback,MPD,"(4S)-2-METHYL-2,4-PENTANEDIOL",,crystallization_additive,1GO6; 1I3G; 1JLT; 1JMO; 1KPU; 1KPV; 1L3R; 1LGC; 1LK2; 1N7S; 1NVM; 1OO0; 1RIO; 1SFC; 1T0F; 1T60; 1TB6; 1UBH; 1UBK; 1UBL; 1UBM; 1WUH; 1WUI; 1WUL; 2B0U; 2B1X; 2BFD; 2BKY; 2BO9; 2CIA,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MPO,,component_fallback,MPO,3[N-MORPHOLINO]PROPANE SULFONIC ACID,,small_molecule,2AXI,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MQ7,,component_fallback,MQ7,MENAQUINONE-7,,small_molecule,1PRC; 1R2C,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MQ9,,component_fallback,MQ9,MENAQUINONE-9,,small_molecule,1VRN,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MRD,,component_fallback,MRD,"(4R)-2-METHYLPENTANE-2,4-DIOL",,small_molecule,1GO6; 1JLT; 1LK2; 1N13; 1P9U; 1RDQ; 1WUI; 1WUK; 1WUL; 2BFB; 2BFE,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MSD,,component_fallback,MSD,1-[2-(3-ACETYL-2-HYDROXY-6-METHOXY-PHENYL)-CYCLOPROPYL]-3-(5-CYANO-PYRIDIN-2-YL)-THIOUREA,,small_molecule,1IKY,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MSNWSDPPULHLDL-UHFFFAOYSA-N,MSNWSDPPULHLDL-UHFFFAOYSA-N,exact_inchikey,FEL,HYDRATED FE,[OH2][Fe+3]([OH2])[OH2],small_molecule,1FRV,Exact ligand identity anchored to InChIKey.
ligand:MSS,,component_fallback,MSS,"(MOLYBDOPTERIN-S,S)-OXO-MOLYBDENUM",,small_molecule,2BLF; 2BPB; 2C9X; 2CA3; 2CA4,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MST,,component_fallback,MST,2-T-BUTYLAMINO-4-ETHYLAMINO-6-METHYLTHIO-S-TRIAZINE,,small_molecule,2BNP; 2BNS,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MTCFGRXMJLQNBG-REOHCLBHSA-N,MTCFGRXMJLQNBG-REOHCLBHSA-N,exact_inchikey,SER,SERINE,C([C@@H](C(=O)O)N)O,small_molecule,1A5S,Exact ligand identity anchored to InChIKey.
ligand:MTE,,component_fallback,MTE,"PHOSPHONIC ACIDMONO-(2-AMINO-5,6-DIMERCAPTO-4-OXO-3,7,8A,9,10,10A-HEXAHYDRO-4H-8-OXA-1,3,9,10-TETRAAZA-ANTHRACEN-7-YLMETHYL)ESTER",,cofactor,1JRO; 1JRP,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MTW,,component_fallback,MTW,"HYDROXY(OXO)(3-{[(2Z)-4-[3-(1H-1,2,4-TRIAZOL-1-YLMETHYL)PHENYL]PYRIMIDIN-2(5H)-YLIDENE]AMINO}PHENYL)AMMONIUM",,small_molecule,2C5X,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MUP,,component_fallback,MUP,METHOXYUNDECYLPHOSPHINIC ACID,,small_molecule,1LPB,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MUR,,component_fallback,MUR,beta-muramic acid,,small_molecule,1LOD,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MYMOFIZGZYHOMD-UHFFFAOYSA-N,MYMOFIZGZYHOMD-UHFFFAOYSA-N,exact_inchikey,OXY,OXYGEN MOLECULE,O=O,crystallization_additive,1A4F; 1B86; 1GBV,Exact ligand identity anchored to InChIKey.
ligand:MYR,,component_fallback,MYR,MYRISTIC ACID,,small_molecule,1H8T; 1HXS; 1L7Z; 1NCR; 1ND2; 1OOP; 1PIV; 1PO1; 1PO2; 1POV; 1PVC; 1PZL; 1QJU; 1QJX; 1QJY; 1TCO; 1VBA; 1VBB; 1VBC; 1VBD; 1VBE; 1XDA,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:MYX,,component_fallback,MYX,"(2Z,6E)-7-{2'-[(2E,4E)-1,6-DIMETHYLHEPTA-2,4-DIENYL]-2,4'-BI-1,3-THIAZOL-4-YL}-3,5-DIMETHOXY-4-METHYLHEPTA-2,6-DIENAMID
E",,small_molecule,1SQP,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:N12,,component_fallback,N12,N-[(1R)-2-[(1-{[({6-[AMINO(IMINO)METHYL]PYRIDIN-3-YL}METHYL)AMINO]CARBONYL}CYCLOPENTYL)AMINO]-1-(CYCLOHEXYLMETHYL)-2-OXOETHYL]GLYCINE,,small_molecule,2ANK,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:N20,,component_fallback,N20,6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE,,small_molecule,1OI9,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:N2P,,component_fallback,N2P,"PENTANE-1,5-DIAMINE",,small_molecule,1GZL,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:N41,,component_fallback,N41,4-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)--BENZAMIDE,,small_molecule,1OIY,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:N76,,component_fallback,N76,3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE,,small_molecule,1OIU,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:N8E,,component_fallback,N8E,"3,6,9,12,15-PENTAOXATRICOSAN-1-OL",,small_molecule,1WDK,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NA,,component_fallback,NA,SODIUM ION,,metal,1HBM; 1HBN; 1HBO; 1HBU; 1JB7; 1JG3; 1JJ2; 1JJU; 1JMO; 1JN9; 1JOU; 1JTP; 1JTT; 1K21; 1K22; 1K2X; 1K3U; 1K4D; 1K7E; 1K7X; 1K8A; 1K8X; 1K8Y; 1K8Z; 1K9M; 1KD1; 1KFC; 1KFE; 1KFJ; 1KFK; 1L9B; 1M90; 1MG2; 1MG3; 1MRO; 1N8R; 1NJ9; 1NJI; 1O2G; 1O5G; 1OAR; 1OCO; 1OCR; 1OCZ; 1OIJ; 1OYT; 1P0S; 1PA6; 1PH3; 1PH4; 1PH5; 1PH6; 1PH7; 1PH8; 1PH9; 1Q81; 1Q82; 1Q86; 1QOP; 1QVG; 1R4P; 1RIW; 1RM6; 1S5B; 1S5C; 1S5D; 1S5E; 1S5F; 1S72; 1SB1; 1SFQ; 1SG8; 1SPB; 1SVE; 1T3M; 1T6B; 1T76; 1TBZ; 1TEC; 1TJP; 1TM1; 1TM3; 1TM4; 1TM5; 1TM7; 1TMG; 1TO1; 1TO2; 1TQY; 1TRZ; 1UBS; 1V1R; 1V54; 1V55; 1VQ4; 1VQ5; 1VQ6; 1VQ7; 1VQ8; 1VQ9; 1VQK; 1VQL; 1VQM; 1VQN; 1VQO; 1VQP; 1VZQ; 1WBJ; 1WPL; 1WX5; 1WYW; 1X27; 1XMN; 1XXF; 1Y1K; 1Y33; 1Y34; 1Y3B; 1Y3C; 1Y3D; 1Y3F; 1Y48; 1Y4A; 1Y4D; 1YHQ; 1YI2; 1YIJ; 1YIT; 1YJ9; 1YJN; 1YJW; 1YPE; 1YPL; 1YY6; 1Z8I; 1Z8J; 1ZA2; 1ZUD; 1ZUN; 1ZV8; 2A2Q; 2A5D; 2A5F; 2A5G; 2A83; 2AER; 2AFH; 2AOF; 2AOH; 2AQ2; 2B8O; 2BDY; 2BOK; 2BS2; 2BS3; 2BS4; 2BZ8; 2C37; 2C8W; 2C8X; 2C8Y; 2C8Z; 2C90; 2C93; 2CF8; 2CF9; 2CLE; 2CLF; 2CLH; 2CLI; 2CLK; 2CLL; 2CLM; 2CLO; 2CN0,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NA3,,component_fallback,NA3,(3S)-3-{[(5-BROMOPYRIDIN-3-YL)CARBONYL]AMINO}-4-OXOBUTANOIC ACID,,small_molecule,1RE1,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NA4,,component_fallback,NA4,4-[5-(2-CARBOXY-1-FORMYL-ETHYLCARBAMOYL)-PYRIDIN-3-YL]-BENZOIC ACID,,small_molecule,1RHM,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NA9,,component_fallback,NA9,N-(CARBOXYMETHYL)-3-CYCLOHEXYL-D-ALANYL-N-({6-[AMINO(IMINO)METHYL]PYRIDIN-3-YL}METHYL)-N~2~-METHYL-L-ALANINAMIDE,,small_molecule,2A2X,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NAD,,component_fallback,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,,cofactor,1HZZ; 1NHG; 1NHW; 1NM5; 1NNU; 1NVM; 1U28; 1U2D; 1VRQ; 1WDK; 1X31; 2A5F; 2A9K,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NAG,,component_fallback,NAG,2-acetamido-2-deoxy-beta-D-glucopyranose,,glycan,1GXS; 1HAG; 1HAH; 1HAI; 1HCN; 1HGD; 1HGE; 1HGF; 1HGG; 1HGH; 1HGI; 1HGJ; 1HRP; 1I1A; 1I3R; 1I8L; 1IAK; 1IAO; 1IAU; 1ICF; 1IEA; 1IEB; 1IGF; 1IRA; 1J8H; 1J9C; 1JDP; 1JK8; 1JMO; 1JOU; 1JSD; 1JSH; 1JSI; 1JSM; 1JSN; 1JSO; 1JVQ; 1K2D; 1K3B; 1KBG; 1KJ2; 1KPU; 1KT2; 1KTD; 1KU6; 1LEG; 1LEK; 1LK2; 1LK6; 1LNU; 1LQ8; 1LQS; 1LQV; 1LT9; 1LWU; 1LYA; 1LYB; 1M1J; 1M2T; 1MHC; 1MHL; 1MOX; 1MQL; 1MQM; 1MUJ; 1MWA; 1N73; 1N8Z; 1NC2; 1NC4; 1NCA; 1NCB; 1NCC; 1NCD; 1NEZ; 1NFD; 1NMA; 1NMB; 1NMC; 1NMM; 1NO9; 1NQI; 1NQL; 1NU8; 1O7D; 1ONK; 1ONQ; 1OOK; 1OQL; 1OT5; 1OVA; 1OWS; 1OYH; 1P8J; 1P8V; 1PJP; 1PUM; 1PUU; 1PZY; 1QFU; 1QLF; 1R1L; 1R42; 1R4L; 1R64; 1R9N; 1RD8; 1RE4; 1RF0; 1RIW; 1RK0; 1RK1; 1RPQ; 1RUY; 1RUZ; 1RVX; 1RVZ; 1RZJ; 1RZK; 1SDD; 1SFQ; 1SG8; 1SGI; 1SHH; 1SZ6; 1T0P; 1TA3; 1TB6; 1TCR; 1TE1; 1TFM; 1TI8; 1TMT; 1TMU; 1TQ7; 1TWX; 1TYE; 1UKM; 1UMA; 1UVQ; 1V7P; 1WCY; 1WHS; 1WHT; 1WPX; 1XWD; 1XX9; 1Y75; 1YF8; 1YJD; 1YK0; 1YK1; 1YWH; 1YY9; 1YYL; 1YYM; 1Z5L; 1Z8I; 1Z8J; 1ZBK; 1ZBW; 1ZHN; 1ZS8; 21TQ; 2AEP; 2AEQ; 2AJF; 2AKR; 2ATP; 2B4X; 2B5I; 2B5T; 2B7Y; 2BEH; 2BGR; 2BO9; 2BYP; 2C4F; 2D04; 2DD8; 2DJF; 2DJG,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NAIXASFEPQPICN-UHFFFAOYSA-O,NAIXASFEPQPICN-UHFFFAOYSA-O,exact_inchikey,NCH,P-NITROPHENYL-PHOSPHOCHOLINE,C[N+](C)(C)CCO[P@](=O)(O)Oc1ccc(cc1)[N+](=O)[O-],small_molecule,1DL7,Exact ligand identity anchored to InChIKey.
ligand:NAP,,component_fallback,NAP,NADP NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,,cofactor,1HZZ; 1N9G; 1NM5; 1PTJ; 1U28; 2A79,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NBIIXXVUZAFLBC-UHFFFAOYSA-K,NBIIXXVUZAFLBC-UHFFFAOYSA-K,exact_inchikey,PO4,PHOSPHATE ION,[O-]P(=O)([O-])[O-],crystallization_additive,1A2Y; 1A9X; 1AJ9; 1BRL; 1BW9; 1BXG; 1BXI; 1BXN; 1BZQ; 1C1D; 1C1X; 1C30; 1C3O; 1CE8; 1CQJ; 1CS0; 1DGR; 1DGW; 1E1Q; 1E1R; 1E6D; 1EJ7; 1EMV; 1EUC; 1F6N; 1FNP; 1FNQ; 1FPP; 1FR2; 1FZJ; 1FZK; 1FZM; 1FZO; 1G7I,Exact ligand identity anchored to InChIKey.
ligand:NBZ,,component_fallback,NBZ,NITROBENZENE,,small_molecule,2BMQ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NCA,,component_fallback,NCA,NICOTINAMIDE,,small_molecule,1YC5,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NCD,,component_fallback,NCD,N-CARBAMOYL-L-ASPARTATE,,small_molecule,1R0C,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NDD,,component_fallback,NDD,"2,6-DICARBOXYNAPHTHALENE",,small_molecule,1HAC,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NDG,,component_fallback,NDG,2-acetamido-2-deoxy-alpha-D-glucopyranose,,glycan,1JVQ; 1LK6; 1LWU; 1M1J; 1MQL; 1RUY; 1RUZ; 1RV0; 1RVT; 1TI8; 1YUK; 2A0Q,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NDH,,component_fallback,NDH,"(1R, 2S)-CIS 1,2 DIHYDROXY-1,2-DIHYDRONAPHTHALENE",,small_molecule,1O7P,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NDP,,component_fallback,NDP,NADPH DIHYDRO-NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,,cofactor,1J3I; 1J3J; 1J3K; 1U2D; 1U2G,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NES,,component_fallback,NES,"2-(2-HYDROXY-1,1-DIHYDROXYMETHYL-ETHYLAMINO)-ETHANESULFONIC ACID",,small_molecule,1YNL,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NET,,component_fallback,NET,TETRAETHYLAMMONIUM ION,,small_molecule,1JDB; 1KEE; 1M6V; 1T36,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NETPVFJEHOGNPJ-JTQLQIEISA-N,NETPVFJEHOGNPJ-JTQLQIEISA-N,exact_inchikey,APL,"N-(1-BENZYL-3,3,3-TRIFLUORO-2,2-DIHYDROXY-PROPYL)-ACETAMIDE",CC(=O)N[C@@H](Cc1ccccc1)C(C(F)(F)F)(O)O,small_molecule,1GG6,Exact ligand identity anchored to InChIKey.
ligand:NFC,,component_fallback,NFC,NI-FE ACTIVE CENTER A-FORM,,small_molecule,1WUH; 1WUI,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NFE,,component_fallback,NFE,NI-FE ACTIVE CENTER,,small_molecule,1H2A; 1H2R,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NFGZMOICZSFFLB-DSYKOEDSSA-N,NFGZMOICZSFFLB-DSYKOEDSSA-N,exact_inchikey,103,"2',5'-DIDEOXY-ADENOSINE 3'-MONOPHOSPHATE",C[C@@H]1[C@H](C[C@@H](O1)n2cnc3c2ncnc3N)OP(=O)(O)O,small_molecule,1CUL,Exact ligand identity anchored to InChIKey.
ligand:NFO,,component_fallback,NFO,NI-FE OXIDIZED ACTIVE CENTER,,small_molecule,1WUJ; 1WUK,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NFR,,component_fallback,NFR,NI-FE REDUCED ACTIVE CENTER,,small_molecule,1WUL,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NGGZJRAGGXAXNO-DZXYHILESA-N,NGGZJRAGGXAXNO-DZXYHILESA-N,exact_inchikey,MGS,"methyl 4,6-dideoxy-4-{[(2R)-2,4-dihydroxybutanoyl]amino}-2-O-methyl-alpha-D-mannopyranoside",C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC)OC)O)NC(=O)[C@@H](CCO)O,small_molecule,1F4X,Exact ligand identity anchored to InChIKey.
ligand:NGT,,component_fallback,NGT,"3AR,5R,6S,7R,7AR-5-HYDROXYMETHYL-2-METHYL-5,6,7,7A-TETRAHYDRO-3AH-PYRANO[3,2-D]THIAZOLE-6,7-DIOL",,small_molecule,1NP0; 2CHN,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NGVDGCNFYWLIFO-UHFFFAOYSA-N,NGVDGCNFYWLIFO-UHFFFAOYSA-N,exact_inchikey,PLP,PYRIDOXAL-5'-PHOSPHATE,Cc1c(c(c(cn1)COP(=O)(O)O)C=O)O,cofactor,1A50; 1A5A; 1A5B; 1A5S; 1BJO; 1BKS; 1C29; 1C8V; 1C9D; 1CW2; 1CX9; 1FUY,Exact ligand identity anchored to InChIKey.
ligand:NH2,,component_fallback,NH2,AMINO GROUP,,crystallization_additive,1MCJ,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NH4,,component_fallback,NH4,AMMONIUM ION,,crystallization_additive,1H88; 1UC4; 1UC5,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NHE,,component_fallback,NHE,2-[N-CYCLOHEXYLAMINO]ETHANE SULFONIC ACID,,cofactor,1ZHH,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NHKJSVKSSGKUCH-DBWJSHEJSA-N,NHKJSVKSSGKUCH-DBWJSHEJSA-N,exact_inchikey,NS5,"15-cis-1,2-dihydroneurosporene",CC(C)CCC/C(=C/CC/C(=C/C=C/C(=C/C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)\CCC=C(C)C)/C)/C)/C,small_molecule,1DXR,Exact ligand identity anchored to InChIKey.
ligand:NHM,,component_fallback,NHM,S-(2-OXO)PENTADECYLCOA,,small_molecule,1IID,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NI,,component_fallback,NI,NI; NICKEL (II) ION,,metal,1FN3; 1HE1; 1IE7; 1IID; 1JMX; 1JMZ; 1KEG; 1KRB; 1KRC; 1MJG; 1NIH; 1OAO; 1OX4; 1S3T; 1SLW; 1TWQ; 1UBP; 1XU1; 1XU2; 1YQ9; 1YQW; 1YRQ; 1ZNV; 2ARP; 2AW2; 2BE6; 2BMO; 2BMQ; 2BMR; 2C9W; 2CG5,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NIXDOXVAJZFRNF-UHFFFAOYSA-N,NIXDOXVAJZFRNF-UHFFFAOYSA-N,exact_inchikey,FES,FE2/S2 (INORGANIC) CLUSTER,S1[Fe]S[Fe]1,cofactor,1BE3; 1BGY; 1E6E; 1EG9; 1EP1; 1EP2; 1EP3; 1EWY; 1EZV; 1FFU; 1FFV; 1FIQ; 1G8J; 1G8K; 1GAQ,Exact ligand identity anchored to InChIKey.
ligand:NKCBCVIFPXGHAV-WAVSMFBNSA-N,NKCBCVIFPXGHAV-WAVSMFBNSA-N,exact_inchikey,PEB,PHYCOERYTHROBILIN,CC[C@@H]\1[C@H](C(=O)N/C1=C\C2=N/C(=C\c3c(c(c([nH]3)C[C@@H]4C(=C(C(=O)N4)C=C)C)C)CCC(=O)O)/C(=C2C)CCC(=O)O)C,small_molecule,1B8D; 1F99,Exact ligand identity anchored to InChIKey.
ligand:NKEZSFZOUIIZFL-UHFFFAOYSA-N,NKEZSFZOUIIZFL-UHFFFAOYSA-N,exact_inchikey,IPL,INDOLE-3-PROPANOL PHOSPHATE,c1ccc2c(c1)c(c[nH]2)CCCOP(=O)(O)O,small_molecule,1BEU,Exact ligand identity anchored to InChIKey.
ligand:NME,,component_fallback,NME,METHYLAMINE,,small_molecule,1V6D,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NO,,component_fallback,NO,NITRIC OXIDE,,small_molecule,1RPS; 1RQ4; 1RQA; 1UUV; 1UUW; 2AHJ; 2CZ6; 2CZ7,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NO3,,component_fallback,NO3,NITRATE ION,,crystallization_additive,1GY3; 1GZQ; 1IZN; 1OHZ; 1P7V; 1P7W; 1T3M; 1WX2; 1WX4; 1WXC; 2A74; 2AHK; 2AHL,Fallback ligand identity anchored to component ID because InChIKey is missing.
ligand:NP,,component_fallback,NP,4-HYDROXY-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID,,small_molecule,1YUH,Fallback ligand identity anchored to component ID because InChIKey is missing.
